"V1","V2","V3","V4","V5","V6","V7","V8"
-0.018101303,-0.018148743,-0.022952521,-0.027833001,-0.022668206,-0.028547977,-0.027843571,-0.027487717
-0.019928816,-0.020267023,-0.025774691,-0.029980098,-0.025519767,-0.029600164,-0.02723453,-0.029250446
-0.0231042,-0.026127268,-0.029126771,-0.031744728,-0.030672035,-0.034046048,-0.030896581,-0.033063803
-0.025238698,-0.030517008,-0.031497132,-0.034731484,-0.034248277,-0.036955046,-0.033516853,-0.035762942
-0.022599668,-0.025919747,-0.028573485,-0.031406545,-0.031238875,-0.034835687,-0.028311514,-0.034017933
-0.024436202,-0.028034479,-0.030342591,-0.03421809,-0.033430234,-0.037251786,-0.027075488,-0.03596526
-0.022633362,-0.023332274,-0.027854573,-0.031190675,-0.029573384,-0.034304647,-0.023610524,-0.033070141
-0.022735948,-0.023774084,-0.028027211,-0.031258294,-0.029900949,-0.034605856,-0.023546193,-0.03339756
-0.018860471,-0.01927303,-0.02384588,-0.026462056,-0.025151903,-0.029495197,-0.021965789,-0.029249515
-0.018952614,-0.020211625,-0.023360815,-0.026509422,-0.025570687,-0.029900042,-0.021948048,-0.029910319
-0.020320638,-0.021682761,-0.025080185,-0.027985051,-0.027347004,-0.03192355,-0.021783848,-0.031834065
-0.017807787,-0.019048639,-0.02263481,-0.024812124,-0.02550474,-0.02920891,-0.020913709,-0.029199769
-0.017760578,-0.018875639,-0.022442365,-0.024708192,-0.029104008,-0.028101509,-0.020811936,-0.029211456
-0.019648739,-0.02161015,-0.025075409,-0.026838779,-0.030753455,-0.029500268,-0.021314974,-0.029395045
-0.017969498,-0.018352463,-0.023667861,-0.023255511,-0.02888831,-0.026573187,-0.018297526,-0.027406925
-0.018755754,-0.020979542,-0.024365721,-0.025169031,-0.029580881,-0.027765347,-0.025250891,-0.028651354
-0.021884851,-0.025963232,-0.026422229,-0.030250968,-0.030599105,-0.032582977,-0.02689096,-0.031396831
-0.01695718,-0.016327956,-0.021741358,-0.023432443,-0.02382601,-0.026495498,-0.023970466,-0.020671275
-0.018576313,-0.018930628,-0.023998474,-0.024502212,-0.026891897,-0.021746021,-0.025283477,-0.022938208
-0.023735763,-0.02601904,-0.026672104,-0.029967899,-0.031926664,-0.030476598,-0.029072363,-0.024408328
-0.029463345,-0.031707892,-0.031811657,-0.035146705,-0.037553591,-0.034963273,-0.031149531,-0.027763927
-0.029203739,-0.030626671,-0.031231501,-0.035080321,-0.036829289,-0.040563032,-0.030950155,-0.040921618
-0.04356682,-0.045126634,-0.04404795,-0.048387303,-0.052313079,-0.056138258,-0.037053013,-0.054963048
-0.038222209,-0.039735248,-0.039075166,-0.041751514,-0.045803686,-0.050028034,-0.03524057,-0.049247287
-0.034586831,-0.034715737,-0.035552928,-0.037076189,-0.040926114,-0.045621823,-0.032808291,-0.045026627
-0.026726387,-0.026388583,-0.028551289,-0.029549547,-0.034305484,-0.037648724,-0.02923763,-0.038330368
-0.025525808,-0.028396616,-0.029243338,-0.031333674,-0.034467632,-0.036773629,-0.031194184,-0.037453999
-0.026328925,-0.031953125,-0.029961404,-0.033458637,-0.036840715,-0.038012003,-0.034338305,-0.038729337
-0.020519735,-0.026475073,-0.025351537,-0.027835489,-0.031486662,-0.032962695,-0.032375172,-0.034643293
-0.014815199,-0.020416669,-0.018536364,-0.02315606,-0.024906259,-0.024737705,-0.028710849,-0.028444957
-0.015151058,-0.018331659,-0.018312213,-0.022504819,-0.023994008,-0.025310831,-0.02739068,-0.027952164
-0.015241489,-0.018920993,-0.018824067,-0.02274535,-0.023820937,-0.025193227,-0.027159484,-0.027970953
-0.01944237,-0.022658589,-0.022629594,-0.025936825,-0.028193679,-0.028263467,-0.028853778,-0.031861811
-0.020043122,-0.020815376,-0.022411793,-0.025922393,-0.027397628,-0.029433102,-0.028016235,-0.031103936
-0.022495212,-0.02380505,-0.024512219,-0.028571375,-0.030155605,-0.031570861,-0.029972224,-0.0331103
-0.024155671,-0.02620059,-0.024943968,-0.029855933,-0.030794402,-0.032004067,-0.030745947,-0.033276161
-0.029391654,-0.033048664,-0.029790387,-0.033127727,-0.037474428,-0.034459732,-0.033984983,-0.039084072
-0.024247756,-0.029082668,-0.025157208,-0.02797646,-0.032673764,-0.03332904,-0.032832896,-0.034522961
-0.026286075,-0.033677932,-0.030691819,-0.031350286,-0.034671579,-0.036281108,-0.034880133,-0.044356658
-0.036489879,-0.04590938,-0.039939495,-0.04137042,-0.045486288,-0.046935586,-0.040354734,-0.044033348
-0.041487134,-0.051469829,-0.043810931,-0.045729447,-0.050960625,-0.052340271,-0.043082351,-0.050410988
-0.030767251,-0.04426628,-0.035542765,-0.037077727,-0.040455317,-0.041491339,-0.040667964,-0.040600421
-0.030776612,-0.039262954,-0.031592031,-0.036715365,-0.035307681,-0.043739703,-0.041397976,-0.056745124
-0.035645565,-0.047221178,-0.031152656,-0.041166044,-0.038689659,-0.050608459,-0.045897426,-0.063547299
-0.03616204,-0.043235712,-0.035997095,-0.048359911,-0.039079597,-0.048682258,-0.044642372,-0.062022224
-0.043181167,-0.050610306,-0.041783155,-0.055333136,-0.045927444,-0.057225554,-0.049404489,-0.069067279
-0.03994156,-0.04799202,-0.039389267,-0.046761068,-0.041830994,-0.053966989,-0.048617228,-0.067491481
-0.043710161,-0.052141084,-0.042417458,-0.047817336,-0.045561621,-0.058565304,-0.050343395,-0.072447869
-0.041925861,-0.046820971,-0.040438964,-0.046890792,-0.043295777,-0.049835915,-0.049834956,-0.072242318
-0.030695407,-0.029049489,-0.033075771,-0.037468767,-0.031290141,-0.037879165,-0.042474508,-0.064953502
-0.034463551,-0.032791121,-0.036230343,-0.040585975,-0.034352795,-0.041797917,-0.043412683,-0.069951429
-0.03152668,-0.025377788,-0.031848143,-0.038962631,-0.031739658,-0.052785674,-0.041478343,-0.067302767
-0.031778448,-0.024630089,-0.032037663,-0.038731706,-0.031070606,-0.047870338,-0.042628806,-0.069522174
-0.030857341,-0.023051394,-0.031680794,-0.038763977,-0.027280857,-0.047654846,-0.038024011,-0.069486782
-0.027881107,-0.021697533,-0.028025013,-0.037567444,-0.026189515,-0.043883013,-0.034840576,-0.039615895
-0.027036198,-0.031584332,-0.043023173,-0.049708714,-0.034652332,-0.042916415,-0.045858503,-0.048206865
-0.031228923,-0.034773065,-0.048733112,-0.055631039,-0.03838921,-0.049021792,-0.049616257,-0.052803645
-0.028548883,-0.035019057,-0.047668276,-0.054609954,-0.038521687,-0.048070341,-0.049220817,-0.052571316
-0.029283512,-0.03579575,-0.047432864,-0.054394011,-0.033205959,-0.048097659,-0.049039164,-0.052768252
-0.031013968,-0.03654007,-0.052622953,-0.0589189,-0.034241835,-0.050380324,-0.051814035,-0.071489385
-0.038342022,-0.043733833,-0.060582095,-0.065315079,-0.041727436,-0.060020313,-0.055735998,-0.078863244
-0.040011888,-0.045410072,-0.061308366,-0.064669051,-0.043697575,-0.061454807,-0.05611427,-0.079631519
-0.039494774,-0.045270145,-0.063003539,-0.067161579,-0.04318455,-0.059925078,-0.056675138,-0.080278216
-0.044054351,-0.04995438,-0.067744114,-0.072302635,-0.048205426,-0.065339735,-0.060948347,-0.086226014
-0.037310022,-0.043778188,-0.060142659,-0.064957059,-0.041706618,-0.056672453,-0.055315614,-0.078241973
-0.035739724,-0.04275508,-0.055962763,-0.060466915,-0.04079308,-0.052851146,-0.052370526,-0.07346973
-0.032667389,-0.036995273,-0.05095571,-0.055690309,-0.03843308,-0.04821068,-0.045679106,-0.06885442
-0.02988954,-0.033728053,-0.051558335,-0.056084649,-0.034926488,-0.040409743,-0.045838099,-0.069647858
-0.025910081,-0.030177802,-0.050039887,-0.054203152,-0.029918253,-0.03674656,-0.044326801,-0.066814948
-0.024990079,-0.036781739,-0.047231834,-0.050748529,-0.029700169,-0.0351682,-0.042374301,-0.061744637
-0.028128194,-0.038674424,-0.051211144,-0.054941048,-0.032656296,-0.038979642,-0.044915386,-0.066336092
-0.028090234,-0.038561813,-0.050001562,-0.049370901,-0.032693361,-0.038825234,-0.044142553,-0.065037504
-0.025103324,-0.037287254,-0.045243916,-0.04445932,-0.029848836,-0.033334576,-0.042067139,-0.061400781
-0.026805103,-0.038405522,-0.046054463,-0.046190345,-0.031748133,-0.035115237,-0.042574208,-0.062201427
-0.027820025,-0.037029689,-0.048508074,-0.048880192,-0.032359643,-0.03688766,-0.043855553,-0.059748758
-0.022117249,-0.032433115,-0.03901078,-0.036295849,-0.027188907,-0.029293526,-0.038983891,-0.054569313
-0.02094197,-0.031390726,-0.037062424,-0.031779168,-0.025731146,-0.02814363,-0.037851219,-0.052504128
-0.016873178,-0.031475166,-0.035245567,-0.030998517,-0.023728209,-0.025703079,-0.03675571,-0.048574121
-0.017813832,-0.031159655,-0.034433071,-0.031046381,-0.024675353,-0.026504769,-0.035901961,-0.047430055
-0.022251398,-0.034986879,-0.03847227,-0.041004757,-0.025420764,-0.030489097,-0.03561158,-0.047442448
-0.024801727,-0.035663027,-0.042453765,-0.04180037,-0.026323053,-0.03348149,-0.037516096,-0.051211728
-0.024192634,-0.034724843,-0.04041952,-0.04012239,-0.026092695,-0.03263923,-0.036424034,-0.043907147
-0.022999231,-0.031350086,-0.03872995,-0.039252535,-0.024482839,-0.031250642,-0.035259713,-0.043737889
-0.01911628,-0.030220871,-0.033809385,-0.033689189,-0.022491234,-0.02837462,-0.032022791,-0.037962762
-0.020387806,-0.030884349,-0.035103046,-0.034857102,-0.023561214,-0.02823107,-0.031922248,-0.038503645
-0.019754148,-0.029264079,-0.035228552,-0.03479474,-0.022481258,-0.027705534,-0.031560308,-0.037688934
-0.014496001,-0.025024161,-0.028847545,-0.02990077,-0.01691015,-0.021974224,-0.03009831,-0.033895611
-0.013868246,-0.025293849,-0.027009948,-0.027854674,-0.01618938,-0.020977631,-0.02886667,-0.03268751
-0.013434496,-0.025559432,-0.025775983,-0.026454392,-0.015673451,-0.02031865,-0.02785536,-0.031893913
-0.012660999,-0.023650215,-0.025021941,-0.025638717,-0.014812838,-0.019473702,-0.027131211,-0.030695522
-0.012184332,-0.023645014,-0.025283483,-0.026239807,-0.01563476,-0.015505424,-0.026550802,-0.029028061
-0.016943194,-0.024076301,-0.027505903,-0.028844756,-0.015311937,-0.016462208,-0.027380735,-0.030480096
-0.015906082,-0.02136256,-0.027052049,-0.028308312,-0.014230316,-0.016055215,-0.027008353,-0.029588216
-0.01780663,-0.023349833,-0.027715405,-0.029294109,-0.016452196,-0.017494721,-0.027242275,-0.030662343
-0.015063567,-0.021872677,-0.024638682,-0.025389003,-0.013539919,-0.013502163,-0.02272315,-0.027432229
-0.014760422,-0.021683866,-0.023469662,-0.02412858,-0.01390209,-0.013601724,-0.020301286,-0.027125182
-0.014127212,-0.023048995,-0.024716047,-0.025512556,-0.011805767,-0.014160178,-0.020507502,-0.0284818
-0.01244697,-0.021197602,-0.022453299,-0.02349406,-0.010078122,-0.01151051,-0.018379474,-0.026135972
-0.018094638,-0.018736848,-0.024504091,-0.025529403,-0.014138381,-0.020445657,-0.019570497,-0.028524287
-0.020742388,-0.021738071,-0.027629559,-0.030046242,-0.016065296,-0.022585402,-0.020218933,-0.031204781
-0.020438656,-0.025662323,-0.032162037,-0.026278231,-0.019511738,-0.029323576,-0.026065241,-0.029083937
-0.025444469,-0.029919334,-0.038301169,-0.032702758,-0.024563901,-0.03264045,-0.028645889,-0.033674244
-0.023060215,-0.027741628,-0.036109557,-0.030432366,-0.022051588,-0.030003329,-0.027837108,-0.03192348
-0.025388137,-0.029689981,-0.037906646,-0.032727584,-0.024754284,-0.032661238,-0.028478332,-0.03352331
-0.02184034,-0.026306507,-0.033224113,-0.027967777,-0.021367045,-0.028572992,-0.026019686,-0.029547399
-0.021106128,-0.026012211,-0.031177315,-0.024733769,-0.020373524,-0.027262333,-0.024202649,-0.027134064
-0.019710859,-0.024746682,-0.03028867,-0.023025594,-0.017232304,-0.026428154,-0.019317722,-0.026130345
-0.019613469,-0.024655536,-0.03099443,-0.023118029,-0.015924676,-0.026389344,-0.019137872,-0.024936686
-0.020002097,-0.023419537,-0.029482569,-0.02159101,-0.016847055,-0.026394557,-0.018546939,-0.024285026
-0.020062658,-0.023169763,-0.028784618,-0.020748351,-0.017115569,-0.027250465,-0.017629371,-0.023288803
-0.018132582,-0.022267289,-0.02818741,-0.020447561,-0.017245474,-0.027161907,-0.015115223,-0.022543339
-0.01894847,-0.021614673,-0.028144522,-0.022355007,-0.018151731,-0.01892929,-0.015731918,-0.023482692
-0.016290515,-0.014348089,-0.026873008,-0.020696809,-0.014902675,-0.015468591,-0.014752899,-0.021284446
-0.018837979,-0.01667153,-0.028632861,-0.022711373,-0.017888872,-0.018082981,-0.015500925,-0.023043146
-0.018412081,-0.016000755,-0.027732165,-0.021925855,-0.017699743,-0.017461735,-0.014687966,-0.021934435
-0.018792026,-0.016177314,-0.02831993,-0.021641304,-0.017591496,-0.017674422,-0.015881527,-0.022010681
-0.021878024,-0.019518866,-0.031666654,-0.026085622,-0.019046816,-0.021233543,-0.018238099,-0.026036398
-0.022422946,-0.020548121,-0.033667298,-0.026962249,-0.019178793,-0.020785917,-0.01818406,-0.026139405
-0.02018152,-0.019470342,-0.030007873,-0.024066202,-0.023828355,-0.029168113,-0.018462774,-0.021346171
-0.021627778,-0.020619949,-0.032723223,-0.027369399,-0.025646508,-0.031626283,-0.019473601,-0.023262407
-0.022199557,-0.020696108,-0.034432185,-0.029132713,-0.02583091,-0.032135937,-0.020307019,-0.02436293
-0.022042237,-0.020546897,-0.033988893,-0.029071822,-0.025063685,-0.030272481,-0.020388074,-0.024322028
-0.018289644,-0.017199211,-0.031009128,-0.026104702,-0.020458641,-0.026199653,-0.01959347,-0.021896715
-0.018606879,-0.017594414,-0.031361471,-0.026031284,-0.020563643,-0.026317735,-0.019631579,-0.021800942
-0.018122591,-0.017448611,-0.027808098,-0.022340161,-0.020540684,-0.019680069,-0.017832393,-0.019632207
-0.020201652,-0.019194883,-0.031753699,-0.025652364,-0.02170449,-0.02231581,-0.019492053,-0.022321116
-0.01970505,-0.01830905,-0.031133013,-0.024506913,-0.020177309,-0.021351202,-0.018285532,-0.021986016
-0.020548887,-0.01853179,-0.034376711,-0.02769585,-0.020455788,-0.022662585,-0.019111635,-0.023149771
-0.020998073,-0.019414048,-0.031559947,-0.024793398,-0.022054793,-0.022391737,-0.017875125,-0.022291509
-0.021844224,-0.019923841,-0.034487425,-0.028973456,-0.019782264,-0.024388891,-0.019521622,-0.024047352
-0.022290608,-0.020450862,-0.034084175,-0.030167028,-0.021660691,-0.021902406,-0.021814329,-0.024335192
-0.023038601,-0.020671848,-0.035694911,-0.031883908,-0.022197729,-0.022132068,-0.021316801,-0.024633534
-0.020678846,-0.017736034,-0.033115788,-0.028038302,-0.018948259,-0.019444568,-0.019764679,-0.022369169
-0.022651421,-0.019476406,-0.034846314,-0.029667014,-0.021226735,-0.021186811,-0.019999585,-0.023752455
-0.02064702,-0.016373237,-0.030216116,-0.023744262,-0.01751617,-0.018999687,-0.01732819,-0.020277641
-0.020165146,-0.01657494,-0.027689409,-0.020937373,-0.017743586,-0.019001662,-0.016686544,-0.019645906
-0.018669863,-0.013308346,-0.027310943,-0.020074014,-0.014521085,-0.017065633,-0.015636818,-0.01832149
-0.018458598,-0.012930032,-0.025494212,-0.018524833,-0.014667896,-0.016777861,-0.014858717,-0.017323657
-0.022207788,-0.016128165,-0.027826663,-0.020876826,-0.019131192,-0.020250465,-0.015682024,-0.019413708
-0.021361154,-0.016039506,-0.027174881,-0.01896751,-0.019671841,-0.020350907,-0.015732814,-0.018559106
-0.020422429,-0.017938373,-0.032625654,-0.034217327,-0.018036084,-0.030152716,-0.022925284,-0.020359697
-0.020490417,-0.017668627,-0.032364678,-0.028859574,-0.016019768,-0.030330982,-0.023354662,-0.019432019
-0.021939847,-0.019291091,-0.028112606,-0.027601122,-0.018674267,-0.031344854,-0.022858785,-0.020128378
-0.022682647,-0.02100239,-0.028595172,-0.028400677,-0.019758691,-0.030761791,-0.023143723,-0.019695718
-0.022842249,-0.021606493,-0.027750884,-0.017852412,-0.021055336,-0.031140775,-0.022699566,-0.019430063
-0.024569636,-0.023298806,-0.029544223,-0.024970277,-0.022599875,-0.033071862,-0.023610519,-0.020922847
-0.030777106,-0.029536176,-0.035198666,-0.031838282,-0.029227502,-0.032603293,-0.027367301,-0.025524852
-0.042118249,-0.041098461,-0.040736356,-0.041865924,-0.042812975,-0.041642515,-0.032010151,-0.032360848
-0.040225166,-0.039421361,-0.040199745,-0.040740425,-0.040359203,-0.039983025,-0.031748329,-0.032063931
-0.038722868,-0.038147859,-0.039935432,-0.040183432,-0.035650064,-0.036794422,-0.031608935,-0.031845637
-0.036972542,-0.036439441,-0.038622869,-0.038040646,-0.033203249,-0.034344096,-0.030451316,-0.029873695
-0.036375499,-0.03542148,-0.038913064,-0.038821924,-0.032719583,-0.035261803,-0.030911774,-0.026206615
-0.03393066,-0.03275236,-0.036048899,-0.035642402,-0.030507461,-0.028974672,-0.027414839,-0.024956107
-0.033311205,-0.02937697,-0.035243025,-0.035311864,-0.031895542,-0.02978655,-0.027229359,-0.025148017
-0.041385673,-0.037837888,-0.039667606,-0.041172271,-0.041906179,-0.03502409,-0.030083574,-0.027177972
-0.03328189,-0.033791431,-0.042003829,-0.045241138,-0.042155899,-0.035127191,-0.02715915,-0.029420361
-0.063486633,-0.057967639,-0.065154095,-0.070371066,-0.067886632,-0.079451882,-0.048129549,-0.057854929
-0.051053645,-0.045601008,-0.064795591,-0.067186687,-0.051871075,-0.066983171,-0.047801509,-0.048092674
-0.035563163,-0.030864636,-0.05223077,-0.05275267,-0.033504589,-0.049586007,-0.039316152,-0.037235286
-0.031408503,-0.026630701,-0.046449614,-0.046814793,-0.029706109,-0.044994469,-0.030076447,-0.032173097
-0.031534174,-0.026802021,-0.043482881,-0.044109819,-0.027087824,-0.045322709,-0.02806112,-0.03177873
-0.028405728,-0.02831079,-0.043496859,-0.043338272,-0.024212969,-0.043007682,-0.026749462,-0.035286649
-0.030516689,-0.02817846,-0.047943418,-0.03642736,-0.025354939,-0.046203948,-0.028653593,-0.037534895
-0.02931386,-0.02789253,-0.045684132,-0.034549375,-0.024464454,-0.044854169,-0.027307362,-0.035979513
-0.028156861,-0.025308086,-0.045644346,-0.033145477,-0.023163075,-0.042433416,-0.026842677,-0.03468098
-0.023392782,-0.025930775,-0.042320607,-0.030049524,-0.021487524,-0.041413565,-0.023868065,-0.032018726
-0.024766288,-0.027525525,-0.04248313,-0.030737249,-0.02447437,-0.042416607,-0.023660396,-0.032172775
-0.025629461,-0.028072498,-0.040084807,-0.029195599,-0.027362593,-0.042868734,-0.022127332,-0.030316716
-0.024447866,-0.026382123,-0.040773498,-0.028412537,-0.02490073,-0.041769227,-0.021047892,-0.029787937
-0.025454039,-0.027918107,-0.038818027,-0.027872833,-0.025930895,-0.041934961,-0.020187174,-0.029217692
-0.024648857,-0.024936112,-0.037528674,-0.025759842,-0.024928546,-0.039708818,-0.019570371,-0.026935671
-0.024340374,-0.025563222,-0.036981527,-0.025545599,-0.024742444,-0.039704469,-0.01919596,-0.02682687
-0.022683975,-0.02315711,-0.036268758,-0.024326078,-0.021910613,-0.037311587,-0.018823628,-0.020232914
-0.022757683,-0.023867577,-0.035069778,-0.023227945,-0.028967701,-0.038272879,-0.018093763,-0.02131158
-0.025210281,-0.027112332,-0.035543504,-0.02676896,-0.032804696,-0.039916508,-0.01976134,-0.024503968
-0.023881927,-0.024648453,-0.033167857,-0.024735715,-0.027114639,-0.037489127,-0.0184359,-0.014023663
-0.026005219,-0.025934233,-0.034461122,-0.026878363,-0.030059848,-0.039813444,-0.019573768,-0.015808302
-0.02663913,-0.026920538,-0.034933323,-0.027563003,-0.031072373,-0.040826494,-0.019436829,-0.015947674
-0.025877842,-0.027510612,-0.035819009,-0.027612951,-0.029521315,-0.040306091,-0.019013857,-0.015432121
-0.025454087,-0.027900382,-0.03276828,-0.025771444,-0.029529356,-0.039677761,-0.018669682,-0.015561541
-0.023393874,-0.027608081,-0.033687196,-0.024816369,-0.023235026,-0.038286748,-0.017793815,-0.008248193
-0.024625774,-0.029898233,-0.034051878,-0.023162213,-0.025495316,-0.023352001,-0.018528994,-0.017699577
-0.025783544,-0.030790993,-0.035220131,-0.025568084,-0.027446359,-0.025355918,-0.019656583,-0.020256335
-0.024596053,-0.028457399,-0.032680456,-0.026647357,-0.026260768,-0.024658224,-0.018682532,-0.019107121
-0.023338806,-0.026814624,-0.03199664,-0.025462552,-0.02423121,-0.022809129,-0.018230271,-0.018405136
-0.021369604,-0.025320844,-0.027736024,-0.015732823,-0.022766192,-0.020801993,-0.015995379,-0.016123863
-0.021154112,-0.022014562,-0.024774878,-0.02176979,-0.022689681,-0.021724273,-0.017118706,-0.01446599
-0.021873369,-0.025364094,-0.025334688,-0.022592216,-0.021635603,-0.025632493,-0.017296211,-0.014772198
-0.022755811,-0.027105721,-0.027316541,-0.024513371,-0.022695804,-0.026933906,-0.01822079,-0.016180099
-0.022120502,-0.02627827,-0.024981105,-0.022320292,-0.022423991,-0.026373073,-0.014054713,-0.014799737
-0.021844953,-0.013755015,-0.026371034,-0.023173861,-0.023489862,-0.020627194,-0.014150014,-0.015156263
-0.023115473,-0.015169557,-0.026900155,-0.023883633,-0.025951114,-0.022644486,-0.01375318,-0.015697791
-0.024477819,-0.016525355,-0.026873524,-0.019122374,-0.027535518,-0.024076717,-0.015488938,-0.017268891
-0.023649313,-0.010651569,-0.021792619,-0.018125828,-0.024082723,-0.023125593,-0.014582529,-0.01586851
-0.020054248,-0.015863643,-0.021690617,-0.01976306,-0.021179709,-0.020955678,-0.014725285,-0.014435082
-0.017016529,-0.007290328,-0.020620258,-0.017087133,-0.015939835,-0.019208525,-0.014562888,-0.01416966
-0.019223593,-0.009274161,-0.020616474,-0.019391887,-0.023016646,-0.019429666,-0.014492075,-0.014458372
-0.018227656,-0.009505652,-0.02131857,-0.01984675,-0.024212143,-0.020309502,-0.014063849,-0.014278481
-0.020286113,-0.01135054,-0.023849479,-0.022148535,-0.027475489,-0.024352936,-0.014986805,-0.015293295
-0.020672862,-0.01140955,-0.023734251,-0.022116346,-0.027646609,-0.024712268,-0.015123721,-0.015129304
-0.019849635,-0.009976766,-0.022349343,-0.021246939,-0.024916344,-0.024151641,-0.012332601,-0.014930733
-0.018012934,-0.008372054,-0.020364894,-0.019134608,-0.023083917,-0.021525608,-0.011184868,-0.013191238
-0.018147529,-0.009273858,-0.021736184,-0.020483754,-0.023591778,-0.022304034,-0.011585957,-0.014484229
-0.018693513,-0.009367142,-0.02164541,-0.020313674,-0.024026965,-0.022941271,-0.011828077,-0.014380185
-0.018966653,-0.009725817,-0.022479687,-0.014151606,-0.024464021,-0.023457238,-0.012015802,-0.016455841
-0.016425499,-0.00808214,-0.017704698,-0.01073449,-0.018606982,-0.016546683,-0.011165589,-0.012745607
-0.016752365,-0.008490298,-0.019874572,-0.011654083,-0.020180225,-0.018159916,-0.010951264,-0.014161837
-0.016487101,-0.008682216,-0.0206492,-0.009864731,-0.019990852,-0.01683203,-0.011057437,-0.014513859
-0.023093773,-0.009633094,-0.021562666,-0.013058379,-0.021904019,-0.018049844,-0.015270383,-0.015774054
-0.034462499,-0.016381621,-0.032283248,-0.02293492,-0.036882949,-0.043025449,-0.021123774,-0.027424185
-0.033092067,-0.013325255,-0.027762403,-0.018480099,-0.030893272,-0.031523378,-0.0215404,-0.024491114
-0.036889603,-0.017253345,-0.033513461,-0.024381993,-0.038567415,-0.044510582,-0.025390234,-0.033668989
-0.037791046,-0.017663282,-0.034444016,-0.025023229,-0.035806041,-0.04608979,-0.025748119,-0.034789661
-0.033122933,-0.013878086,-0.029536709,-0.020519394,-0.031089995,-0.036542563,-0.022941448,-0.027787387
-0.029165892,-0.013821942,-0.025356658,-0.018693115,-0.025954233,-0.031088661,-0.022840853,-0.023861865
-0.02974634,-0.013864087,-0.025593052,-0.018794738,-0.026539288,-0.032159416,-0.022963675,-0.024164109
-0.03096409,-0.014175198,-0.027301295,-0.01976237,-0.028227431,-0.034360781,-0.023356304,-0.025950843
-0.0240699,-0.010194094,-0.018857801,-0.013073093,-0.02064712,-0.01965331,-0.019296294,-0.015209995
-0.021104357,-0.008102564,-0.014956431,-0.009554357,-0.017188979,-0.013073107,-0.017219655,-0.010288539
-0.020501406,-0.008793605,-0.016007621,-0.013194226,-0.016489434,-0.015833539,-0.018402822,-0.013100729
-0.02739246,-0.012612758,-0.024643781,-0.018925591,-0.023025305,-0.026742018,-0.022011428,-0.022401947
-0.023678093,-0.010603006,-0.02131496,-0.015853588,-0.018889672,-0.019166126,-0.01992188,-0.018115827
-0.022167153,-0.01005955,-0.02007065,-0.017916232,-0.017252904,-0.017080202,-0.020276711,-0.015860257
-0.026320513,-0.013619737,-0.023861897,-0.022328634,-0.021209968,-0.026883014,-0.023575057,-0.020666034
-0.025247723,-0.012484258,-0.022477831,-0.019857773,-0.020614453,-0.022015044,-0.021394317,-0.018665951
-0.025643511,-0.011833041,-0.022014036,-0.016335156,-0.020631947,-0.024779543,-0.022489424,-0.018950905
-0.024533813,-0.011533552,-0.020282955,-0.017215943,-0.019613003,-0.025263159,-0.021111983,-0.018610362
-0.022940422,-0.010034076,-0.016156989,-0.015033492,-0.018154643,-0.02197839,-0.019472726,-0.015782507
-0.022463642,-0.008245567,-0.014230334,-0.014547353,-0.017517896,-0.022275462,-0.019171822,-0.014509019
-0.024156647,-0.0095962,-0.017023445,-0.016328549,-0.019328706,-0.024983803,-0.020303473,-0.017148544
-0.024803128,-0.009161712,-0.016888719,-0.014919737,-0.02015096,-0.024931736,-0.019566973,-0.01646793
-0.028135166,-0.014243709,-0.02079451,-0.020431148,-0.024742571,-0.036298814,-0.022659409,-0.025261891
-0.030246691,-0.01248053,-0.023057075,-0.020870725,-0.026958964,-0.039232051,-0.022808198,-0.026515521
-0.03231338,-0.013276739,-0.024282206,-0.022394363,-0.029545546,-0.043956823,-0.023679889,-0.028657863
-0.030030139,-0.013079181,-0.022978685,-0.021398375,-0.027482839,-0.039717562,-0.023313124,-0.0257858
-0.030074259,-0.013242208,-0.023401379,-0.022618499,-0.027007816,-0.039176424,-0.02391997,-0.025160929
-0.027616554,-0.011541887,-0.021694283,-0.02008486,-0.024464117,-0.034408883,-0.022980974,-0.02197591
-0.025309872,-0.01033507,-0.018954126,-0.018425895,-0.021411527,-0.029780639,-0.021728415,-0.017085053
-0.023188101,-0.008581076,-0.015191288,-0.017867821,-0.018393002,-0.026435581,-0.021016851,-0.013371437
-0.02189884,-0.008216836,-0.014229833,-0.01743265,-0.015662681,-0.023824598,-0.020607752,-0.012263358
-0.021675221,-0.007653009,-0.012839878,-0.015581205,-0.015517778,-0.02261213,-0.019559978,-0.010241754
-0.022459554,-0.007926003,-0.010150318,-0.017130587,-0.016450578,-0.025271152,-0.020487805,-0.011566312
-0.023712636,-0.009468785,-0.01285982,-0.017342627,-0.019353254,-0.029090316,-0.021535403,-0.014613435
-0.026371302,-0.010695382,-0.014014703,-0.018897093,-0.022683645,-0.036037821,-0.022262432,-0.016763643
-0.028207467,-0.00491109,-0.016658895,-0.020654982,-0.025246019,-0.037232651,-0.021618793,-0.019832985
-0.030515395,-0.007329388,-0.021319471,-0.022292858,-0.028918929,-0.041672262,-0.022684989,-0.024794591
-0.033642532,-0.008778783,-0.02587298,-0.025722159,-0.032934508,-0.049237365,-0.024622199,-0.028315348
-0.034728032,-0.010079115,-0.029069873,-0.028336435,-0.034348448,-0.052238379,-0.026230251,-0.031285687
-0.039312037,-0.016099159,-0.040101806,-0.033035911,-0.044831925,-0.066837193,-0.029190862,-0.041122773
